source,target,content,timestamp,comment_id
user_evelyn sanchez,video_1036470207365230592,And I love your vids,2014-02-02T21:36:26.000000,1036470207365230592_1041876743491297280
"user_""King David""",video_1090203245110247424,zekel it's a joke,2014-06-20T19:54:41.000000,1090203245110247424_1091860661153222656
"user_""King David""",video_1088606388550275072,The Troll I know Europe is a continent so don't try to correct me,2014-06-15T02:53:38.000000,1088606388550275072_1089791766657667072
user_Owen Hawkins,video_1125144559953797120,Trent Rider,2014-09-23T20:31:56.000000,1125144559953797120_1126296881358864384
user_Owen Hawkins,video_1133907446788939776,Song?,2014-10-14T22:33:56.000000,1133907446788939776_1133937730922201088
user_Alex Morales,video_1147790913473802240,Hugo Moreno,2015-03-14T21:06:41.000000,1147790913473802240_1188636339298521088
user_MZZZ.Fit,video_1167724898471256064,With this song,2015-02-08T06:08:37.000000,1167724898471256064_1176089149770473472
user_Hope,video_1052407693459476480,Computer: What the hell did I do!?,2014-03-05T00:55:15.000000,1052407693459476480_1052798412124499968
user_Hope,video_1107535888336232448,And that god still has so many plans for you in your life!!! ⛪⛪⛪,2014-08-06T15:18:48.000000,1107535888336232448_1108823464443346944
user_Travi Arcade,video_1166952370773897216,😂😂😂😂,2015-01-14T01:25:08.000000,1166952370773897216_1166958112146952192
user_Travi Arcade,video_982975898804736000,U gotta nice ass but I'd break u,2015-01-25T15:22:28.000000,982975898804736000_1171155096957267968
user_Molly_baby,video_1121577975859580928,I think the song is ; live while were young ( stripper remix ),2014-12-06T19:31:16.000000,1121577975859580928_1153098316901404672
user_Molly_baby,video_1173345217597095936,Samantha Marino AWH,2015-02-27T22:16:44.000000,1173345217597095936_1183218152335892480
user_LLiyah,video_1020541928640507905,Royal_Nook Don't Even Worry About It ... He Just Want Some Attention & Exposure .,2013-12-06T03:34:51.000000,1020541928640507905_1020586055638085632
user_LLiyah,video_1026805374071754752,Sirdope leave her alone & at least she ain't revining porn horny ass,2013-12-23T07:37:03.000000,1026805374071754752_1026807602619035648
user_Amber Ploch,video_1078788598574231552,Cole Veltri Dyhff it's not a corny story and your dont need to be rude. Lets just not fight,2014-05-16T00:43:47.000000,1078788598574231552_1078887451592151040
user_arianathesinger,video_1166952370773897216,yes🙌😭,2015-01-14T01:04:45.000000,1166952370773897216_1166952982060072960
user_arianathesinger,video_1171065124103041024,LMFAO💀 you so mean,2015-01-25T09:46:58.000000,1171065124103041024_1171070668243124224
user_xbox one controller,video_1133675111459774464,Jesse Patrick shut up,2014-10-14T05:41:59.000000,1133675111459774464_1133683065303240704
user_Daquan,video_1079327636633055232,Jepidiah,2015-03-24T03:19:40.000000,1079327636633055232_1191991697639882752
user_Daquan,video_1180304109229035520,Dope,2015-03-09T12:23:46.000000,1180304109229035520_1186692803406229504
user_big larry,video_1030291178240856064,Won't let me,2014-01-14T19:27:25.000000,1030291178240856064_1034958904951791616
user_big larry,video_1061579724511498240,They can do that we can't lol and we built half this shit,2014-04-23T11:11:42.000000,1061579724511498240_1070710552818589696
user_Mighty Cam,video_1007133962444914688,bitch*,2013-12-09T21:51:19.000000,1007133962444914688_1021949153179226112
user_Queen2U,video_1102862880988413952,You really know how to draw KingZaZa 😂😂😂😂,2014-07-21T04:48:58.000000,1102862880988413952_1102866753178021888
user_Queen2U,video_1174312914862411776,I def would've whooped dat azzDunBun NVC,2015-02-03T12:32:54.000000,1174312914862411776_1174373917268594688
user_Braden Doyle,video_1111467239292444672,Ur not funny u 5 year old,2014-08-14T23:15:58.000000,1111467239292444672_1111842648249290752
user_alexandras edits,video_1177470110844268544,this party is goals,2015-03-06T18:21:17.000000,1177470110844268544_1185695614047039488
user_Cheyenne,video_1052335428860043264,Perf 😉,2014-03-03T18:16:25.000000,1052335428860043264_1052335653654093824
user_Cheyenne,video_1115144120886087680,Is it in Spanish cause maybe it's an exact cognate,2014-11-01T13:16:47.000000,1115144120886087680_1140320502150524928
user_Anthony Widel,video_1127158979873607680,"Nolan Shikles, Jared Edler,evandy13, King Andy",2014-11-16T22:27:51.000000,1127158979873607680_1145895000316497920
user_Cheryl Amer,video_1157842244938698752,nialls* reaction😂😂😂 Hope Risi,2014-12-21T00:28:50.000000,1157842244938698752_1158246631397793792
user_that_spanishgirl,video_1118818378325385216,whatever,2014-09-15T03:36:03.000000,1118818378325385216_1123142126583353344
user_Logs Cherry,video_1131786600502677504,I was kidding im not retarded INSANE SPORTS,2014-10-21T01:55:55.000000,1131786600502677504_1136162888227385344
user_william,video_1052863263529963520,Y'all some dumb asses . 😂😂😭,2014-03-25T20:48:18.000000,1052863263529963520_1060346408815284224
user_william,video_1080414388202143744,Amen I'm sick of this bitch song this is why I listen to grindcore no one ever listens to it!,2014-05-20T07:11:43.000000,1080414388202143744_1080434629829349376
user_william,video_1131394594089680896,The hand Natli,2014-10-08T22:57:35.000000,1131394594089680896_1131769356850970624
user_Wacky Vapes,video_1081664980782374912,"Well first off Spick you can't spell out ""you"" or ""why."" You are a thot. Miriam Angeles",2014-05-24T15:58:00.000000,1081664980782374912_1082016623843794944
user_ionlyspeakbitch,video_1056767045251080192,😂😂😂 doug,2014-03-18T04:26:32.000000,1056767045251080192_1057562624574853120
user_ionlyspeakbitch,video_1074178615274520576,😭😭😭😭😭😭😟🔫,2014-05-14T16:15:38.000000,1074178615274520576_1078397185600655360
user_Elizabeth Barbose,video_1168320669927215104,THIS GIVES ME SO MANY FEELS,2015-01-19T22:16:23.000000,1168320669927215104_1169084938595995648
user_DEM_NERDY_BOYZ,video_1120196474228412416,Thx bro Alvin Soto,2014-09-07T20:44:52.000000,1120196474228412416_1120501933807939584
user_Sand Guardian,video_1008804987607896064,Well that escalated quickly... What if you're an atheist?,2015-01-17T17:48:40.000000,1008804987607896064_1168292786274172928
user_Makayla Bommer,video_1086543779877523456,Lhh I thought it was to Camille 😂😂BreAnna H.,2014-06-06T06:25:12.000000,1086543779877523456_1086583517191737344
user_alaina hartzheim,video_1181756604215922688,"basic styles, alyssa bonfiglio",2015-02-24T05:05:44.000000,1181756604215922688_1181871530167148544
user_Raphael,video_1178177738159624192,Pedro Romano que golaço né? 😍,2015-02-27T21:08:23.000000,1178177738159624192_1183200948961845248
user_Raphael,video_951236509728641024,"Thanks for liking my very first vine Jon .You have funny vines, you got a new follower.",2013-08-30T21:14:52.000000,951236509728641024_985338807249686528
user_imani,video_1032610021605056512,STFU y u doin this on her page STFU Alia Johnson,2014-01-12T06:06:42.000000,1032610021605056512_1034032622617214976
user_imani,video_1036918934974406656,Shakira Grant,2014-01-28T04:56:30.000000,1036918934974406656_1039813161886351360
user_Tina,video_1054929697353457664,Ur so sexy omg,2014-03-11T01:37:51.000000,1054929697353457664_1054983461653598208
user_Tina,video_1062542981300740096,Aww so sweet for the team to do that for him,2014-04-24T16:04:07.000000,1062542981300740096_1071146530695757824
user_Tina,video_1104496862079217664,Lmaooo,2014-09-27T13:16:00.000000,1104496862079217664_1127636727855759360
user_DarkSoul909,video_1062542981300740096,Song?,2014-04-05T10:04:20.000000,1062542981300740096_1064170615461834752
user_DarkSoul909,video_1108881566114979840,Cooper Boardman thx,2014-08-10T02:36:52.000000,1108881566114979840_1110081269418848256
"user_Loving R5, Nash Grier",video_1181136411290640384,rikerR5 ilyyy 😝😝😝,2015-02-22T04:27:05.000000,1181136411290640384_1181137026095996928
user_Zac Siegler,video_1134908868867313664,Blue,2014-11-24T01:27:45.000000,1134908868867313664_1148476988684656640
user_Elite Edits™,video_1173882968301883392,The ball was thrown and he hit him shoulder to shoulder right before lol😂 Isaiah Bonjour,2015-02-02T23:45:20.000000,1173882968301883392_1174180751131160576
user_Taylor Otto,video_1082024475463172096,Richie Fasanaro OH MY GOD,2014-07-13T14:37:13.000000,1082024475463172096_1100115689899233280
user_Taylor Otto,video_1136923911028723712,Meghan Sweatt lmfao,2014-10-23T12:12:40.000000,1136923911028723712_1137042873284763648
user_Taylor Otto,video_1173177027818323968,Tyler Fant,2015-02-01T20:07:11.000000,1173177027818323968_1173763465987436544
user_DEANT,video_1009254563917803520,*yo,2013-11-05T01:19:15.000000,1009254563917803520_1009317909069258752
user_wtf alisa,video_1117944738956627968,Because girls are jealous of 5H (and other female celebrities) and they have no other way to criticise them,2015-01-04T22:05:21.000000,1117944738956627968_1163646342539657216
user_Megs,video_1036470207365230592,Aww that's is so cute!! Aww poor kid OMG,2014-03-30T11:25:15.000000,1036470207365230592_1062016652062887936
user_Megs,video_1069402134493184000,Kenz Mottz,2014-04-21T05:17:46.000000,1069402134493184000_1069896706289758208
user_MaryAnn,video_1167724898471256064,Hey_itsKei,2015-02-09T02:23:38.000000,1167724898471256064_1176394918286213120
user_Cashlete,video_1087666570542600192,Nigga you don't want it,2014-06-09T06:10:38.000000,1087666570542600192_1087667016942436352
user_Cashlete,video_1090203245110247424,😂😂😂😂😂😂😂 it's over,2014-06-16T06:10:53.000000,1090203245110247424_1090203794723192832
user_KayliiDawn,video_1104496862079217664,It's biscuits and a fake spit! respect to the English people who know it's a joke & don't resort to abusing Scotland!,2014-07-28T17:50:26.000000,1104496862079217664_1105600130163601408
user_Alex Yo,video_1151417953988849664,Antonio Alvarado〽️  I never said my vine were better   And do I care no,2014-12-25T02:04:40.000000,1151417953988849664_1159720302226411520
user_rashad,video_1053791122083753984,Yo shit be on point though bro no bullshit,2014-03-09T00:55:46.000000,1053791122083753984_1054248094210363392
user_Kaitlyn Miller,video_1001681548694978560,gma Allison,2013-11-21T02:33:54.000000,1001681548694978560_1015134899591606272
user_Kaitlyn Miller,video_1129971720628121600,science Hailey lewis,2014-10-04T02:55:03.000000,1129971720628121600_1130017177916059648
user_Jenna GraceMarler,video_1082811330043768832,But maybe she will because the kitten is cute and the owner is really nice,2014-05-26T23:05:52.000000,1082811330043768832_1082849078062288896
user_Angxlo,video_1093363423410003968,"Steve Johnson, David Schleichman shut yo bitch ass up! Commenting on my vine. That shows you ain't got no life bitches",2014-06-25T21:08:21.000000,1093363423410003968_1093691141511368704
user_Genavieve Couch-Votta,video_1110277591434170368,9S0D ok I don't like this vid that much but lol the way you talked about lady gaga man...,2014-08-12T02:20:43.000000,1110277591434170368_1110801979137052672
user_Abby almighty,video_1174245255768346624,YES OH MY GODJAKAJJSKA Faith℃,2015-02-03T04:50:58.000000,1174245255768346624_1174257668509380608
user_Kevin Diaz,video_1086500958768443392,F,2014-06-06T17:35:35.000000,1086500958768443392_1086752226967478272
user_Victoria Gallagher,video_1161504489703194624,anna grimm 😭😫😫😫😭😭,2015-03-06T03:28:35.000000,1161504489703194624_1185470957989912576
user_Victoria Gallagher,video_1173345217597095936,anna grimm,2015-01-31T23:34:34.000000,1173345217597095936_1173453267091480576
user_Jordan Malixi,video_1097110443434311680,It adds up to Dragan deze nuts!!  😂,2014-07-23T17:24:38.000000,1097110443434311680_1103781697994244096
user_emily yo,video_1149143832555147264,shitty edits yo  IM LAYSHSGS,2014-11-25T22:13:42.000000,1149143832555147264_1149152929681494016
user_emily yo,video_1164855192760602624,Sarah Dallas,2015-02-23T21:36:54.000000,1164855192760602624_1181758577665511424
user_Holly Nhister 2nd Profile,video_1122916449963679744,He's got SWAGGER,2014-09-14T21:07:00.000000,1122916449963679744_1123044218584129536
user_Jordan D,video_1168252445500276736,Nick Washington,2015-01-19T19:46:25.000000,1168252445500276736_1169047198181556224
user_Jordan D,video_1178473552777744384,"Nicholas Cooper, Nick Washington",2015-02-14T20:22:23.000000,1178473552777744384_1178478333223415808
user_Josh Jewell,video_1173177027818323968,Me,2015-01-31T05:26:15.000000,1173177027818323968_1173179381049401344
user_Leyah Hodges ,video_1035362829223784448,"Enmanuel Tejeda, Kameron Strong 😂😂😂😂😂😂😂😂😂😂😂",2014-01-21T06:33:23.000000,1035362829223784448_1037300828429578240
user_Leyah Hodges ,video_1134683032226336768,"Nelli K, alfredarroyoo",2014-10-18T03:13:15.000000,1134683032226336768_1135095184884195328
user_Mystica,video_1008804987607896064,These vines are stupid man XD They make me laugh,2015-01-25T08:31:40.000000,1008804987607896064_1171051718960693248
user_Mystica,video_1152805998260617216,What does that have to do with this?,2014-12-09T04:43:17.000000,1152805998260617216_1153962012573941760
user_Gaven Jones,video_1074558864478883840,"I thought his name was Dawin,it says that in the song I think.",2014-07-02T04:03:50.000000,1074558864478883840_1095970026835578880
user_Gaven Jones,video_1161460481937096704,cowboys bitchesss,2014-12-30T03:17:28.000000,1161460481937096704_1161550562689708032
user_Morgan Evans,video_1173253347336237056,Oh ok😔Illyanna !,2015-03-24T10:46:26.000000,1173253347336237056_1192104129288368128
user_veronicunt,video_1181756604215922688,harry not potter,2015-02-24T03:16:00.000000,1181756604215922688_1181843914110439424
user_veronicunt,video_1117944738956627968,I like 5sos but everyone saying they don't act like sluts is wrong THEY'RE always Hooking up with groupies ....,2014-09-12T12:21:22.000000,1117944738956627968_1122187162604236800
user_jessica has too much chill,video_1118074285567909888,THIS MADE MY DAY,2014-09-01T18:54:56.000000,1118074285567909888_1118299939814985728
user_jessica has too much chill,video_1153121937149644800,Amber Degen HER ASSSSSSBHOLYN SHOT,2015-01-26T05:15:59.000000,1153121937149644800_1171364857971687424
user_jessica has too much chill,video_1164855192760602624,Lexi Brooke tbh these kind of edits make me gay and I just,2015-02-27T04:12:03.000000,1164855192760602624_1182945182602481664
user_shaynah,video_1079941606209196032,Side*,2014-05-18T23:26:29.000000,1079941606209196032_1079955162745159680
user_Savannerrrr,video_1058279271862329344,And what state does she live in i'm not a rapist i swear lmao,2014-03-20T17:11:44.000000,1058279271862329344_1058479971414192128
user_Tyler Hanna,video_1079165184779636736,Cat lol,2014-05-19T02:05:58.000000,1079165184779636736_1079995298757394432
user_Tyler Hanna,video_1149143832555147264,Fag,2014-11-26T00:01:56.000000,1149143832555147264_1149180165243482112
user_Mattie GUILLORY,video_1098157924557172736,Lambo or limos,2014-07-13T21:43:08.000000,1098157924557172736_1100222874276487168
user_Malik R Lowe,video_1018667358321250304,Ƭasia 😂,2014-05-03T13:40:01.000000,1018667358321250304_1074371755684048896
